bank,review,rating,sentiment_label,sentiment_score
Commercial Bank of Ethiopia,Please try to work on this app. It is not user-friendly and high-end. And say this while comparing with others both within and out of the country. Please try to include more features and functionality,1,NEGATIVE,0.9457753300666809
Commercial Bank of Ethiopia,Th app is great. But you can't make the same amount of payment with the same reason more that once. It will show an error but sometimes it transfer with the error. It should be fixed on the next update.,4,NEGATIVE,0.9969192743301392
Commercial Bank of Ethiopia,its a good aplication,5,POSITIVE,0.9998021721839905
Commercial Bank of Ethiopia,"It's a wonderful application, I like it",5,POSITIVE,0.9998809099197388
Commercial Bank of Ethiopia,ሁሌም የምተማመንበት ባንክ,5,NEGATIVE,0.8337253928184509
Commercial Bank of Ethiopia,"Til now it's going perfect for me! according to the available services in Ethiopia right now. But today I couldn't access my account, hope it's just temporary, will wait until midnight",5,NEGATIVE,0.9640605449676514
Commercial Bank of Ethiopia,Update sidereg lemn recent transaction yetefal,3,NEGATIVE,0.9920394420623779
Commercial Bank of Ethiopia,"Please improve your system of registration. Even after you took actvation code from branch the process is too difficult to register. Why not response?? 1.Is that adding sufaricom airtime was good improvement. You may did thàt for your bussiness. Coz safari have their own apps to sell airtime. If you want to improve, Màke It to connect with account whith out need of going branch. 2. Even make it digital Mobile banking, mean paper less banking(Authorize customer to get account number at his home",1,NEUTRAL,0.5
Commercial Bank of Ethiopia,ወይ እናንተ፣ ተሻሽሏል ብዬ update አድርጌ ተባላው። ምንድነው የናንተ ነገር? appun upgrade እንደ ማድረግ downgrade ታደርጉታላቹህ። አቦ ምታስተካክሉት ከሆነ አስተካክሉት። transaction detail እንደ መጀመርያው ብዙ እንዲያሳይ ኣድርጉት።,1,NEGATIVE,0.988439679145813
Commercial Bank of Ethiopia,Easy to use and user ፍሬንድልይ,5,NEGATIVE,0.803316593170166
Commercial Bank of Ethiopia,I wonder this up if it gives the mini statement with narrative details,5,POSITIVE,0.9990125894546509
Commercial Bank of Ethiopia,Very challenging to operate taking long time and sending error message. Unfriendly every time!,1,NEGATIVE,0.9907026290893555
Commercial Bank of Ethiopia,Money transfer from account number to Bank account number,1,NEGATIVE,0.9675585627555847
Commercial Bank of Ethiopia,User friendly,4,POSITIVE,0.9775891304016113
Commercial Bank of Ethiopia,4: experice,5,NEGATIVE,0.9784746766090393
Commercial Bank of Ethiopia,Poor application,1,NEGATIVE,0.9997907280921936
Commercial Bank of Ethiopia,Says failed even if transaction completed... twice error,3,NEGATIVE,0.9990867376327515
Commercial Bank of Ethiopia,Fast and Easy to use.,5,POSITIVE,0.9973737001419067
Commercial Bank of Ethiopia,I am happy with the app & Satisfied !,5,POSITIVE,0.9998403787612915
Commercial Bank of Ethiopia,I am so happy banking with CBE.,5,POSITIVE,0.9997915625572205
Commercial Bank of Ethiopia,"Amazing application, better than in person service.keep it up! Please include more option.",5,POSITIVE,0.9997480511665344
Commercial Bank of Ethiopia,This app saves my time.,4,NEGATIVE,0.9723764657974243
Commercial Bank of Ethiopia,I like this app doing great 🤙,4,POSITIVE,0.9997639060020447
Commercial Bank of Ethiopia,Not all services are available like transfer to mobile numbers,2,NEUTRAL,0.5
Commercial Bank of Ethiopia,ወደ ቴሌብር ያስተላለፍኩት ብር ሳይደርስ ሒሳቤን ቆርጦት ቀረ። 24 ሰዓት አልፎትም የለም። ምላሽ ካጣሁ CBE NOOR app መጠቀም አቆማለሁ,4,NEGATIVE,0.9668375253677368
Commercial Bank of Ethiopia,Easy to manipulate. Fast and even working with low speed internet connection.,5,NEGATIVE,0.9751426577568054
Commercial Bank of Ethiopia,"The app was updated 7 days ago. Since then it doesn't show the balance and seems like it is trying to update but the update never show a result even if after the green indicator shows sync finished and all the links for the different transaction say ""none available"".",1,NEGATIVE,0.9880444407463074
Commercial Bank of Ethiopia,Nice app i really like it,5,POSITIVE,0.9997988343238831
Commercial Bank of Ethiopia,👏 amazing ap,5,POSITIVE,0.999875545501709
Commercial Bank of Ethiopia,"The app says it failed to transfer the money but it transferred money, so there is a high chance of transferring money twice.",2,NEGATIVE,0.9888991713523865
Commercial Bank of Ethiopia,To say frankly this is amazing App Thanks CBE,5,POSITIVE,0.9997686743736267
Commercial Bank of Ethiopia,Not perfectly,2,POSITIVE,0.9998428821563721
Commercial Bank of Ethiopia,It is very nice app.,5,POSITIVE,0.9998061060905457
Commercial Bank of Ethiopia,So far so good.,4,POSITIVE,0.9998414516448975
Commercial Bank of Ethiopia,I have been using this app for 3 years and it was great. But now it has big problem. I can't pay bills or transfer money. Please fix it!,5,NEGATIVE,0.9885668754577637
Commercial Bank of Ethiopia,Doesn't work after update,1,POSITIVE,0.9822261333465576
Commercial Bank of Ethiopia,Why is this app not showing money transfer to other people?,1,NEGATIVE,0.9915552735328674
Commercial Bank of Ethiopia,oo my good reach to my gool,5,POSITIVE,0.9992662072181702
Commercial Bank of Ethiopia,The most convenient banking app in Ethiopia. The password management system is top class.,5,POSITIVE,0.9768466353416443
Commercial Bank of Ethiopia,Not bad app beter than Banke of Abssinya,1,NEGATIVE,0.9996334314346313
Commercial Bank of Ethiopia,Thanks you,5,POSITIVE,0.9998283386230469
Commercial Bank of Ethiopia,WOW the app solves big problems,5,POSITIVE,0.9979625940322876
Commercial Bank of Ethiopia,አብዛኞቹ ነገሮች ነፍ ግዜ ከሞከርን በውሀላ ነው የሚሰሪው በአካል መከራ በ App መከራ ውይ ውይ,1,NEGATIVE,0.9444646835327148
Commercial Bank of Ethiopia,Tanks CBE,5,POSITIVE,0.9218671917915344
Commercial Bank of Ethiopia,Nice app so far....,5,POSITIVE,0.9997898936271667
Commercial Bank of Ethiopia,I want to yoin yourbank,5,NEGATIVE,0.9219008088111877
Commercial Bank of Ethiopia,"Many thanks for z team, specially for IT team, you are the first. Stay safe",4,POSITIVE,0.9991123080253601
Commercial Bank of Ethiopia,ምርጥ App ነው።,4,NEGATIVE,0.8970917463302612
Commercial Bank of Ethiopia,"I have been using this wonderful app. It is easy to use and user-friendly and perfect user experience app. I just have one suggestion, if you cloud add more info like who(person or company) deposited, and deposit discrimination if any in the recent transaction section of the app. The rest is perfect.",5,POSITIVE,0.9984481334686279
Commercial Bank of Ethiopia,Good to save time,5,POSITIVE,0.9998308420181274
Commercial Bank of Ethiopia,Best of best app at all Cbe always relays on,5,POSITIVE,0.9994946718215942
Commercial Bank of Ethiopia,Please Add the fingerprint Biometric System.,5,POSITIVE,0.7491114735603333
Commercial Bank of Ethiopia,በርቱ ብዝ ቀጥሉ,5,NEGATIVE,0.7850591540336609
Commercial Bank of Ethiopia,Other bank option isnt work,1,NEGATIVE,0.9089421629905701
Commercial Bank of Ethiopia,Dood systems all people,5,NEGATIVE,0.9944257736206055
Commercial Bank of Ethiopia,"The recent update has a bug. ""Transfer to other bank option"" will force close the app. Please fix it.",1,NEGATIVE,0.9960236549377441
Commercial Bank of Ethiopia,We need update How to updated the app,3,NEGATIVE,0.9685508012771606
Commercial Bank of Ethiopia,"Now that I could change b/n accounts easily, I'm much satisfied with this app; and I upgrade my rating to 5 star. However, I wish the app would enable to produce report a history of at least 3 months.",5,POSITIVE,0.9222379326820374
Commercial Bank of Ethiopia,It's not working on Samsung note9,1,NEUTRAL,0.5
Commercial Bank of Ethiopia,100 gud,5,NEUTRAL,0.5
Commercial Bank of Ethiopia,"The reason I give you one star it's because you always need verification key in bank branch this issue is not good at all,it's better to work like other bank like united bank awash bank they not required authorization by bank branch only app give you verification key not by bank branch",1,POSITIVE,0.8906610012054443
Commercial Bank of Ethiopia,Very useful app Help Me to pay my tuition fees in my house Thanks,5,POSITIVE,0.8466339111328125
Commercial Bank of Ethiopia,"I've been using this app for over a year. It's user friendly, but my problem with it is that it only tells me any transaction I've made through this app after a day or two. It doesn't show right away so I need you to fix it ASAP please.",4,NEGATIVE,0.9954677820205688
Commercial Bank of Ethiopia,Really it's very good solution to peoples and i am using this application everyday as well as it's important to my business in the activities. More of the application is used for my firemds and my parents as usual as significant. My objectives were so vast i wish the app Will functional every in my life activities and more of saving my time amd easy to use every were. Whenever i was going to working my day today activities if i wants to transfer the money from my own account to others is good..,5,POSITIVE,0.9658015966415405
Commercial Bank of Ethiopia,Old version is better on showing old transaction list than this one,2,NEGATIVE,0.9965201616287231
Commercial Bank of Ethiopia,Wow CBE,5,POSITIVE,0.9987693428993225
Commercial Bank of Ethiopia,Please don't make us force update the app it log us out and we need to go in person to the branch to use the app that is hard for people like us who travele a lot from country,1,NEGATIVE,0.9945088028907776
Commercial Bank of Ethiopia,Please! in the next update add tele birr transfer to other.,5,NEGATIVE,0.9759541749954224
Commercial Bank of Ethiopia,Good job kep it up,1,POSITIVE,0.9998021721839905
Commercial Bank of Ethiopia,I use this up it was very convenient and fast to transfer and receive money,5,NEGATIVE,0.9923486709594727
Commercial Bank of Ethiopia,baaye gaari dha,4,NEGATIVE,0.9832804203033447
Commercial Bank of Ethiopia,Where can i get verfication code,3,NEGATIVE,0.981316328048706
Commercial Bank of Ethiopia,I have been using this app for long period of time & I'm very happy. because I'm also use other banks app and nothing can compare this. I know so many people using this app too & we all happier by using this app especially it gives us very helpful recently data for long period of time which is the money we sent and received with very clear info. And its reduced the time which we spend by printing statement on branches. But on this version this future shortened by limited recently data. Whyyy???,2,NEGATIVE,0.9901708960533142
Commercial Bank of Ethiopia,swet,5,NEGATIVE,0.9982309937477112
Commercial Bank of Ethiopia,it is good app to use. unless the exchange rate section has confused rate specially Suddanesse dinar (SDD) implies high buy rate and low sell rate.,4,NEGATIVE,0.957287609577179
Commercial Bank of Ethiopia,ለተቀነሰው ገንዘብ ወዲያውኑ ኖቲፋይ ባለማድረጉ የተጠቃሚ ጌዜ እያባከነ ይገኛልና ብታስተካክሉ።,1,NEGATIVE,0.9366679191589355
Commercial Bank of Ethiopia,Nice application. Thanks,5,POSITIVE,0.9998606443405151
Commercial Bank of Ethiopia,"Still the best mobile banking app out here beautiful ui very functional , i wish u used the nfc capability of most devices and also smt intesrting with the new rolled out atm cards that has nfc chips in them it would be smt very new tap and pay through ur atm card to a device . All in all i love it",5,POSITIVE,0.9938158988952637
Commercial Bank of Ethiopia,Absolutely The Best Mobile banking i ever seen thank you CBE !!!,5,POSITIVE,0.9997724890708923
Commercial Bank of Ethiopia,Perfect App if the following will improved: ==》Sometimes why delay to send text for receiver or sender? ==》Need full statement request option menu at home page ==》Please include Cash Withdrawal mechanism option in your next version,5,POSITIVE,0.9479342699050903
Commercial Bank of Ethiopia,Simple and Easy app,5,POSITIVE,0.9972099661827087
Commercial Bank of Ethiopia,"The good thing is its simplicity to undertake the basic functions. Updates with improvements and fixes should have been released by now. Please fix. 5 years after last review… Issues with beneficiary are fixed. However, still unable to track transactions much less to download in appropriate formats. This feature got diminished in the latest update. Please improve and fix.",3,NEGATIVE,0.9942827224731445
Commercial Bank of Ethiopia,Not working @ all! 😡😡😡 Older version was much more better!,1,POSITIVE,0.9966408014297485
Commercial Bank of Ethiopia,"Now after the last update has been launched, the app is being somewhat complex. The orders of the transaction is not working correctly. Please have a review on it.",1,NEGATIVE,0.9564299583435059
Commercial Bank of Ethiopia,It's not working at abroad for me. It was good in home country. I don't why the reason is! please advice me any one who has an experience.,1,POSITIVE,0.9984058737754822
Commercial Bank of Ethiopia,"Simple, reliable. And updates regularly. Impressive.",4,POSITIVE,0.9998432397842407
Commercial Bank of Ethiopia,ኢትዮጵያ,5,NEGATIVE,0.6970564723014832
Commercial Bank of Ethiopia,"Dear CBE Team, The updated version of CbE application is very interesting and has an additional features which is very nice but still the app doesn't have an option of transferring money into another Telebirr service number rather than own Telebirr account...so please add this feature.",4,POSITIVE,0.9924265146255493
